Date,Stock name,Open,High,Low,Close*,Adj Close**,Volume,volatility
3/31/2020,S&P 500,"2,614.69","2,641.39","2,571.15","2,584.59","2,584.59","6,568,290,000",No
3/30/2020,S&P 500,"2,558.98","2,631.80","2,545.28","2,626.65","2,626.65","5,746,220,000",No
3/27/2020,S&P 500,"2,555.87","2,615.91","2,520.02","2,541.47","2,541.47","6,194,330,000",No
3/26/2020,S&P 500,"2,501.29","2,637.01","2,500.72","2,630.07","2,630.07","7,753,160,000",No
3/25/2020,S&P 500,"2,457.77","2,571.42","2,407.53","2,475.56","2,475.56","8,285,670,000",No
3/24/2020,S&P 500,"2,344.44","2,449.71","2,344.44","2,447.33","2,447.33","7,547,350,000",No
3/23/2020,S&P 500,"2,290.71","2,300.73","2,191.86","2,237.40","2,237.40","7,402,180,000",No
3/20/2020,S&P 500,"2,431.94","2,453.01","2,295.56","2,304.92","2,304.92","9,044,690,000",No
3/19/2020,S&P 500,"2,393.48","2,466.97","2,319.78","2,409.39","2,409.39","7,946,710,000",No
3/18/2020,S&P 500,"2,436.50","2,453.57","2,280.52","2,398.10","2,398.10","8,755,780,000",No
3/17/2020,S&P 500,"2,425.66","2,553.93","2,367.04","2,529.19","2,529.19","8,358,500,000",No
3/16/2020,S&P 500,"2,508.59","2,562.98","2,380.94","2,386.13","2,386.13","7,781,540,000",No
3/13/2020,S&P 500,"2,569.99","2,711.33","2,492.37","2,711.02","2,711.02","8,258,670,000",No
3/12/2020,S&P 500,"2,630.86","2,660.95","2,478.86","2,480.64","2,480.64","8,829,380,000",No
3/11/2020,S&P 500,"2,825.60","2,825.60","2,707.22","2,741.38","2,741.38","7,374,110,000",No
3/10/2020,S&P 500,"2,813.48","2,882.59","2,734.00","2,882.23","2,882.23","7,635,960,000",No
3/9/2020,S&P 500,"2,863.89","2,863.89","2,734.43","2,746.56","2,746.56","8,423,050,000",No
3/6/2020,S&P 500,"2,954.20","2,985.93","2,901.54","2,972.37","2,972.37","6,552,140,000",No
3/5/2020,S&P 500,"3,075.70","3,083.04","2,999.83","3,023.94","3,023.94","5,575,550,000",No
3/4/2020,S&P 500,"3,045.75","3,130.97","3,034.38","3,130.12","3,130.12","5,035,480,000",No
3/3/2020,S&P 500,"3,096.46","3,136.72","2,976.63","3,003.37","3,003.37","6,355,940,000",No
3/2/2020,S&P 500,"2,974.28","3,090.96","2,945.19","3,090.23","3,090.23","6,376,400,000",No
2/28/2020,S&P 500,"2,916.90","2,959.72","2,855.84","2,954.22","2,954.22","8,563,850,000",No
2/27/2020,S&P 500,"3,062.54","3,097.07","2,977.39","2,978.76","2,978.76","7,058,840,000",No
2/26/2020,S&P 500,"3,139.90","3,182.51","3,108.99","3,116.39","3,116.39","5,478,110,000",No
2/25/2020,S&P 500,"3,238.94","3,246.99","3,118.77","3,128.21","3,128.21","5,591,510,000",No
2/24/2020,S&P 500,"3,257.61","3,259.81","3,214.65","3,225.89","3,225.89","4,842,960,000",No
2/21/2020,S&P 500,"3,360.50","3,360.76","3,328.45","3,337.75","3,337.75","3,899,270,000",No
2/20/2020,S&P 500,"3,380.45","3,389.15","3,341.02","3,373.23","3,373.23","4,007,320,000",No
2/19/2020,S&P 500,"3,380.39","3,393.52","3,378.83","3,386.15","3,386.15","3,600,150,000",No
2/18/2020,S&P 500,"3,369.04","3,375.01","3,355.61","3,370.29","3,370.29","3,746,720,000",No
2/14/2020,S&P 500,"3,378.08","3,380.69","3,366.15","3,380.16","3,380.16","3,398,040,000",No
2/13/2020,S&P 500,"3,365.90","3,385.09","3,360.52","3,373.94","3,373.94","3,498,240,000",No
2/12/2020,S&P 500,"3,370.50","3,381.47","3,369.72","3,379.45","3,379.45","3,926,380,000",No
2/11/2020,S&P 500,"3,365.87","3,375.63","3,352.72","3,357.75","3,357.75","3,760,550,000",No
2/10/2020,S&P 500,"3,318.28","3,352.26","3,317.77","3,352.09","3,352.09","3,450,350,000",No
2/7/2020,S&P 500,"3,335.54","3,341.42","3,322.12","3,327.71","3,327.71","3,730,650,000",No
2/6/2020,S&P 500,"3,344.92","3,347.96","3,334.39","3,345.78","3,345.78","3,868,370,000",No
2/5/2020,S&P 500,"3,324.91","3,337.58","3,313.75","3,334.69","3,334.69","4,117,730,000",No
2/4/2020,S&P 500,"3,280.61","3,306.92","3,280.61","3,297.59","3,297.59","3,995,320,000",No
2/3/2020,S&P 500,"3,235.66","3,268.44","3,235.66","3,248.92","3,248.92","3,757,910,000",No
1/31/2020,S&P 500,"3,282.33","3,282.33","3,214.68","3,225.52","3,225.52","4,527,830,000",No
1/30/2020,S&P 500,"3,256.45","3,285.91","3,242.80","3,283.66","3,283.66","3,787,250,000",No
1/29/2020,S&P 500,"3,289.46","3,293.47","3,271.89","3,273.40","3,273.40","3,584,500,000",No
1/28/2020,S&P 500,"3,255.35","3,285.78","3,253.22","3,276.24","3,276.24","3,526,720,000",No
1/27/2020,S&P 500,"3,247.16","3,258.85","3,234.50","3,243.63","3,243.63","3,823,100,000",No
1/24/2020,S&P 500,"3,333.10","3,333.18","3,281.53","3,295.47","3,295.47","3,707,130,000",No
1/23/2020,S&P 500,"3,315.77","3,326.88","3,301.87","3,325.54","3,325.54","3,764,860,000",No
1/22/2020,S&P 500,"3,330.02","3,337.77","3,320.04","3,321.75","3,321.75","3,619,850,000",No
1/21/2020,S&P 500,"3,321.03","3,329.79","3,316.61","3,320.79","3,320.79","4,105,340,000",No
1/17/2020,S&P 500,"3,323.66","3,329.88","3,318.86","3,329.62","3,329.62","3,698,170,000",No
1/16/2020,S&P 500,"3,302.97","3,317.11","3,302.82","3,316.81","3,316.81","3,535,080,000",No
1/15/2020,S&P 500,"3,282.27","3,298.66","3,280.69","3,289.29","3,289.29","3,716,840,000",No
1/14/2020,S&P 500,"3,285.35","3,294.25","3,277.19","3,283.15","3,283.15","3,665,130,000",No
1/13/2020,S&P 500,"3,271.13","3,288.13","3,268.43","3,288.13","3,288.13","3,456,380,000",No
1/10/2020,S&P 500,"3,281.81","3,282.99","3,260.86","3,265.35","3,265.35","3,212,970,000",No
1/9/2020,S&P 500,"3,266.03","3,275.58","3,263.67","3,274.70","3,274.70","3,638,390,000",No
1/8/2020,S&P 500,"3,238.59","3,267.07","3,236.67","3,253.05","3,253.05","3,720,890,000",No
1/7/2020,S&P 500,"3,241.86","3,244.91","3,232.43","3,237.18","3,237.18","3,420,380,000",No
1/6/2020,S&P 500,"3,217.55","3,246.84","3,214.64","3,246.28","3,246.28","3,674,070,000",No
1/3/2020,S&P 500,"3,226.36","3,246.15","3,222.34","3,234.85","3,234.85","3,461,290,000",No
1/2/2020,S&P 500,"3,244.67","3,258.14","3,235.53","3,257.85","3,257.85","3,458,250,000",No
12/31/2019,S&P 500,"3,215.18","3,231.72","3,212.03","3,230.78","3,230.78","2,893,810,000",No
12/30/2019,S&P 500,"3,240.09","3,240.92","3,216.57","3,221.29","3,221.29","3,013,290,000",No
12/27/2019,S&P 500,"3,247.23","3,247.93","3,234.37","3,240.02","3,240.02","2,428,670,000",No
12/26/2019,S&P 500,"3,227.20","3,240.08","3,227.20","3,239.91","3,239.91","2,160,680,000",No
12/24/2019,S&P 500,"3,225.45","3,226.43","3,220.51","3,223.38","3,223.38","1,296,540,000",No
12/23/2019,S&P 500,"3,226.05","3,227.78","3,222.30","3,224.01","3,224.01","3,060,610,000",No
12/20/2019,S&P 500,"3,223.33","3,225.65","3,216.03","3,221.22","3,221.22","6,454,270,000",No
12/19/2019,S&P 500,"3,192.32","3,205.48","3,192.32","3,205.37","3,205.37","3,720,450,000",No
12/18/2019,S&P 500,"3,195.21","3,198.48","3,191.14","3,191.14","3,191.14","4,014,080,000",No
12/17/2019,S&P 500,"3,195.40","3,198.22","3,191.03","3,192.52","3,192.52","3,837,540,000",No
12/16/2019,S&P 500,"3,183.63","3,197.71","3,183.63","3,191.45","3,191.45","4,051,790,000",No
12/13/2019,S&P 500,"3,166.65","3,182.68","3,156.51","3,168.80","3,168.80","3,736,870,000",No
12/12/2019,S&P 500,"3,141.23","3,176.28","3,138.47","3,168.57","3,168.57","3,990,690,000",No
12/11/2019,S&P 500,"3,135.75","3,143.98","3,133.21","3,141.63","3,141.63","3,252,540,000",No
12/10/2019,S&P 500,"3,135.36","3,142.12","3,126.09","3,132.52","3,132.52","3,343,790,000",No
12/9/2019,S&P 500,"3,141.86","3,148.87","3,135.46","3,135.96","3,135.96","3,345,990,000",No
12/6/2019,S&P 500,"3,134.62","3,150.60","3,134.62","3,145.91","3,145.91","3,479,480,000",No
12/5/2019,S&P 500,"3,119.21","3,119.45","3,103.76","3,117.43","3,117.43","3,355,750,000",No
12/4/2019,S&P 500,"3,103.50","3,119.38","3,102.53","3,112.76","3,112.76","3,695,030,000",No
12/3/2019,S&P 500,"3,087.41","3,094.97","3,070.33","3,093.20","3,093.20","3,653,390,000",No
12/2/2019,S&P 500,"3,143.85","3,144.31","3,110.78","3,113.87","3,113.87","3,268,740,000",No
11/29/2019,S&P 500,"3,147.18","3,150.30","3,139.34","3,140.98","3,140.98","1,743,020,000",No
11/27/2019,S&P 500,"3,145.49","3,154.26","3,143.41","3,153.63","3,153.63","3,033,090,000",No
11/26/2019,S&P 500,"3,134.85","3,142.69","3,131.00","3,140.52","3,140.52","4,595,590,000",No
11/25/2019,S&P 500,"3,117.44","3,133.83","3,117.44","3,133.64","3,133.64","3,511,530,000",No
11/22/2019,S&P 500,"3,111.41","3,112.87","3,099.26","3,110.29","3,110.29","3,226,780,000",No
11/21/2019,S&P 500,"3,108.49","3,110.11","3,094.55","3,103.54","3,103.54","3,720,560,000",No
11/20/2019,S&P 500,"3,114.66","3,118.97","3,091.41","3,108.46","3,108.46","4,034,890,000",No
11/19/2019,S&P 500,"3,127.45","3,127.64","3,113.47","3,120.18","3,120.18","3,590,070,000",No
11/18/2019,S&P 500,"3,117.91","3,124.17","3,112.06","3,122.03","3,122.03","3,436,690,000",No
11/15/2019,S&P 500,"3,107.92","3,120.46","3,104.60","3,120.46","3,120.46","3,335,650,000",No
11/14/2019,S&P 500,"3,090.75","3,098.20","3,083.26","3,096.63","3,096.63","3,276,070,000",No
11/13/2019,S&P 500,"3,084.18","3,098.06","3,078.80","3,094.04","3,094.04","3,509,280,000",No
11/12/2019,S&P 500,"3,089.28","3,102.61","3,084.73","3,091.84","3,091.84","3,466,010,000",No
11/11/2019,S&P 500,"3,080.33","3,088.33","3,075.82","3,087.01","3,087.01","3,035,530,000",No
11/8/2019,S&P 500,"3,081.25","3,093.09","3,073.58","3,093.08","3,093.08","3,499,150,000",No
11/7/2019,S&P 500,"3,087.02","3,097.77","3,080.23","3,085.18","3,085.18","4,144,640,000",No
11/6/2019,S&P 500,"3,075.10","3,078.34","3,065.89","3,076.78","3,076.78","4,458,190,000",No
11/5/2019,S&P 500,"3,080.80","3,083.95","3,072.15","3,074.62","3,074.62","4,486,130,000",No
11/4/2019,S&P 500,"3,078.96","3,085.20","3,074.87","3,078.27","3,078.27","4,146,850,000",No
11/1/2019,S&P 500,"3,050.72","3,066.95","3,050.72","3,066.91","3,066.91","3,930,200,000",No
10/31/2019,S&P 500,"3,046.90","3,046.90","3,023.19","3,037.56","3,037.56","4,139,280,000",No
10/30/2019,S&P 500,"3,039.74","3,050.10","3,025.96","3,046.77","3,046.77","3,776,030,000",No
10/29/2019,S&P 500,"3,035.39","3,047.87","3,034.81","3,036.89","3,036.89","3,589,930,000",No
10/28/2019,S&P 500,"3,032.12","3,044.08","3,032.12","3,039.42","3,039.42","3,521,230,000",No
10/25/2019,S&P 500,"3,003.32","3,027.39","3,001.94","3,022.55","3,022.55","3,370,370,000",No
10/24/2019,S&P 500,"3,014.78","3,016.07","3,000.42","3,010.29","3,010.29","3,692,600,000",No
10/23/2019,S&P 500,"2,994.01","3,004.78","2,991.21","3,004.52","3,004.52","3,392,870,000",No
10/22/2019,S&P 500,"3,010.73","3,014.57","2,995.04","2,995.99","2,995.99","3,523,890,000",No
10/21/2019,S&P 500,"2,996.48","3,007.33","2,995.35","3,006.72","3,006.72","3,271,620,000",No
10/18/2019,S&P 500,"2,996.84","3,000.00","2,976.31","2,986.20","2,986.20","3,264,290,000",No
10/17/2019,S&P 500,"3,000.77","3,008.29","2,991.79","2,997.95","2,997.95","3,115,960,000",No
10/16/2019,S&P 500,"2,989.68","2,997.54","2,985.20","2,989.69","2,989.69","3,222,570,000",No
10/15/2019,S&P 500,"2,973.61","3,003.28","2,973.61","2,995.68","2,995.68","3,340,740,000",No
10/14/2019,S&P 500,"2,965.81","2,972.84","2,962.94","2,966.15","2,966.15","2,557,020,000",No
10/11/2019,S&P 500,"2,963.07","2,993.28","2,963.07","2,970.27","2,970.27","3,580,460,000",No
10/10/2019,S&P 500,"2,918.55","2,948.46","2,917.12","2,938.13","2,938.13","3,217,250,000",No
10/9/2019,S&P 500,"2,911.10","2,929.32","2,907.41","2,919.40","2,919.40","2,726,820,000",No
10/8/2019,S&P 500,"2,920.40","2,925.47","2,892.66","2,893.06","2,893.06","3,356,450,000",No
10/7/2019,S&P 500,"2,944.23","2,959.75","2,935.68","2,938.79","2,938.79","2,940,140,000",No
10/4/2019,S&P 500,"2,918.56","2,953.74","2,918.56","2,952.01","2,952.01","2,990,830,000",No
10/3/2019,S&P 500,"2,885.38","2,911.13","2,855.94","2,910.63","2,910.63","3,503,640,000",No
10/2/2019,S&P 500,"2,924.78","2,924.78","2,874.93","2,887.61","2,887.61","3,912,520,000",No
10/1/2019,S&P 500,"2,983.69","2,992.53","2,938.70","2,940.25","2,940.25","3,558,040,000",No
9/30/2019,S&P 500,"2,967.07","2,983.85","2,967.07","2,976.74","2,976.74","3,247,610,000",No
9/27/2019,S&P 500,"2,985.47","2,987.31","2,945.53","2,961.79","2,961.79","3,243,650,000",No
9/26/2019,S&P 500,"2,985.73","2,987.28","2,963.71","2,977.62","2,977.62","3,077,240,000",No
9/25/2019,S&P 500,"2,968.35","2,989.82","2,952.86","2,984.87","2,984.87","3,318,870,000",No
9/24/2019,S&P 500,"3,002.43","3,007.98","2,957.73","2,966.60","2,966.60","3,868,160,000",No
9/23/2019,S&P 500,"2,983.50","2,999.15","2,982.23","2,991.78","2,991.78","3,186,590,000",No
9/20/2019,S&P 500,"3,008.42","3,016.37","2,984.68","2,992.07","2,992.07","6,094,740,000",No
9/19/2019,S&P 500,"3,010.36","3,021.99","3,003.16","3,006.79","3,006.79","3,251,290,000",No
9/18/2019,S&P 500,"3,001.50","3,007.83","2,978.57","3,006.73","3,006.73","3,435,540,000",No
9/17/2019,S&P 500,"2,995.67","3,006.21","2,993.73","3,005.70","3,005.70","3,671,840,000",No
9/16/2019,S&P 500,"2,996.41","3,002.19","2,990.67","2,997.96","2,997.96","4,274,640,000",No
9/13/2019,S&P 500,"3,012.21","3,017.33","3,002.90","3,007.39","3,007.39","3,520,060,000",No
9/12/2019,S&P 500,"3,009.08","3,020.74","3,000.92","3,009.57","3,009.57","3,791,860,000",No
9/11/2019,S&P 500,"2,981.41","3,000.93","2,975.31","3,000.93","3,000.93","3,927,550,000",No
9/10/2019,S&P 500,"2,971.01","2,979.39","2,957.01","2,979.39","2,979.39","4,390,770,000",No
9/9/2019,S&P 500,"2,988.43","2,989.43","2,969.39","2,978.43","2,978.43","4,002,890,000",No
9/6/2019,S&P 500,"2,980.33","2,985.03","2,972.51","2,978.71","2,978.71","3,208,280,000",No
9/5/2019,S&P 500,"2,960.60","2,985.86","2,960.60","2,976.00","2,976.00","3,890,700,000",No
9/4/2019,S&P 500,"2,924.67","2,938.84","2,921.86","2,937.78","2,937.78","3,163,260,000",No
9/3/2019,S&P 500,"2,909.01","2,914.39","2,891.85","2,906.27","2,906.27","3,426,790,000",No
8/30/2019,S&P 500,"2,937.09","2,940.43","2,913.32","2,926.46","2,926.46","3,008,450,000",No
8/29/2019,S&P 500,"2,910.37","2,930.50","2,905.67","2,924.58","2,924.58","3,176,190,000",No
8/28/2019,S&P 500,"2,861.28","2,890.03","2,853.05","2,887.94","2,887.94","3,097,420,000",No
8/27/2019,S&P 500,"2,893.14","2,898.79","2,860.59","2,869.16","2,869.16","3,533,630,000",No
8/26/2019,S&P 500,"2,866.70","2,879.27","2,856.00","2,878.38","2,878.38","2,857,600,000",No
8/23/2019,S&P 500,"2,911.07","2,927.01","2,834.97","2,847.11","2,847.11","3,937,300,000",No
8/22/2019,S&P 500,"2,930.94","2,939.08","2,904.51","2,922.95","2,922.95","2,890,880,000",No
8/21/2019,S&P 500,"2,922.04","2,928.73","2,917.91","2,924.43","2,924.43","3,011,190,000",No
8/20/2019,S&P 500,"2,919.01","2,923.63","2,899.60","2,900.51","2,900.51","3,066,300,000",No
8/19/2019,S&P 500,"2,913.48","2,931.00","2,913.48","2,923.65","2,923.65","3,212,880,000",No
8/16/2019,S&P 500,"2,864.74","2,893.63","2,864.74","2,888.68","2,888.68","3,498,150,000",No
8/15/2019,S&P 500,"2,846.20","2,856.67","2,825.51","2,847.60","2,847.60","4,038,000,000",No
8/14/2019,S&P 500,"2,894.15","2,894.15","2,839.64","2,840.60","2,840.60","4,312,530,000",No
8/13/2019,S&P 500,"2,880.72","2,943.31","2,877.05","2,926.32","2,926.32","3,853,600,000",No
8/12/2019,S&P 500,"2,907.07","2,907.58","2,873.14","2,882.70","2,882.70","2,851,630,000",No
8/9/2019,S&P 500,"2,930.51","2,935.75","2,900.15","2,918.65","2,918.65","3,350,640,000",No
8/8/2019,S&P 500,"2,896.21","2,938.72","2,894.47","2,938.09","2,938.09","4,106,370,000",No
8/7/2019,S&P 500,"2,858.65","2,892.17","2,825.71","2,883.98","2,883.98","4,491,750,000",No
8/6/2019,S&P 500,"2,861.18","2,884.40","2,847.42","2,881.77","2,881.77","4,154,240,000",No
8/5/2019,S&P 500,"2,898.07","2,898.07","2,822.12","2,844.74","2,844.74","4,513,730,000",No
8/2/2019,S&P 500,"2,943.90","2,945.50","2,914.11","2,932.05","2,932.05","3,874,660,000",No
8/1/2019,S&P 500,"2,980.32","3,013.59","2,945.23","2,953.56","2,953.56","4,762,300,000",No
7/31/2019,S&P 500,"3,016.22","3,017.40","2,958.08","2,980.38","2,980.38","4,623,430,000",No
7/30/2019,S&P 500,"3,007.66","3,017.19","3,000.94","3,013.18","3,013.18","3,634,330,000",No
7/29/2019,S&P 500,"3,024.47","3,025.61","3,014.30","3,020.97","3,020.97","3,203,710,000",No
7/26/2019,S&P 500,"3,013.25","3,027.98","3,012.59","3,025.86","3,025.86","3,257,590,000",No
7/25/2019,S&P 500,"3,016.26","3,016.31","2,997.24","3,003.67","3,003.67","3,645,270,000",No
7/24/2019,S&P 500,"2,998.77","3,019.59","2,996.82","3,019.56","3,019.56","3,428,980,000",No
7/23/2019,S&P 500,"2,994.74","3,005.90","2,988.56","3,005.47","3,005.47","3,313,660,000",No
7/22/2019,S&P 500,"2,981.93","2,990.71","2,976.65","2,985.03","2,985.03","3,003,720,000",No
7/19/2019,S&P 500,"3,004.26","3,006.02","2,975.86","2,976.61","2,976.61","3,260,360,000",No
7/18/2019,S&P 500,"2,978.87","2,998.28","2,973.09","2,995.11","2,995.11","3,296,580,000",No
7/17/2019,S&P 500,"3,005.10","3,005.26","2,984.25","2,984.42","2,984.42","3,181,600,000",No
7/16/2019,S&P 500,"3,012.13","3,015.02","3,001.15","3,004.04","3,004.04","3,290,650,000",No
7/15/2019,S&P 500,"3,017.80","3,017.80","3,008.77","3,014.30","3,014.30","2,874,970,000",No
7/12/2019,S&P 500,"3,003.36","3,013.92","3,001.87","3,013.77","3,013.77","2,974,960,000",No
7/11/2019,S&P 500,"2,999.62","3,002.33","2,988.80","2,999.91","2,999.91","3,154,620,000",No
7/10/2019,S&P 500,"2,989.30","3,002.98","2,984.62","2,993.07","2,993.07","3,154,240,000",No
7/9/2019,S&P 500,"2,965.52","2,981.90","2,963.44","2,979.63","2,979.63","3,028,210,000",No
7/8/2019,S&P 500,"2,979.77","2,980.76","2,970.09","2,975.95","2,975.95","2,904,550,000",No
7/5/2019,S&P 500,"2,984.25","2,994.03","2,967.97","2,990.41","2,990.41","2,434,210,000",No
7/3/2019,S&P 500,"2,978.08","2,995.84","2,977.96","2,995.82","2,995.82","1,963,720,000",No
7/2/2019,S&P 500,"2,964.66","2,973.21","2,955.92","2,973.01","2,973.01","3,206,840,000",No
7/1/2019,S&P 500,"2,971.41","2,977.93","2,952.22","2,964.33","2,964.33","3,513,270,000",No
6/28/2019,S&P 500,"2,932.94","2,943.98","2,929.05","2,941.76","2,941.76","5,420,700,000",No
6/27/2019,S&P 500,"2,919.66","2,929.30","2,918.57","2,924.92","2,924.92","3,122,920,000",No
6/26/2019,S&P 500,"2,926.07","2,932.59","2,912.99","2,913.78","2,913.78","3,478,130,000",No
6/25/2019,S&P 500,"2,945.78","2,946.52","2,916.01","2,917.38","2,917.38","3,578,050,000",No
6/24/2019,S&P 500,"2,951.42","2,954.92","2,944.05","2,945.35","2,945.35","3,136,250,000",No
6/21/2019,S&P 500,"2,952.71","2,964.15","2,946.87","2,950.46","2,950.46","5,000,120,000",No
6/20/2019,S&P 500,"2,949.60","2,958.06","2,931.50","2,954.18","2,954.18","3,905,940,000",No
6/19/2019,S&P 500,"2,920.55","2,931.74","2,911.43","2,926.46","2,926.46","3,287,890,000",No
6/18/2019,S&P 500,"2,906.71","2,930.79","2,905.44","2,917.75","2,917.75","3,437,620,000",No
6/17/2019,S&P 500,"2,889.75","2,897.27","2,887.30","2,889.67","2,889.67","2,810,140,000",No
6/14/2019,S&P 500,"2,886.82","2,894.45","2,879.62","2,886.98","2,886.98","2,922,330,000",No
6/13/2019,S&P 500,"2,886.24","2,895.24","2,881.99","2,891.64","2,891.64","3,069,810,000",No
6/12/2019,S&P 500,"2,882.73","2,888.57","2,874.68","2,879.84","2,879.84","3,034,130,000",No
6/11/2019,S&P 500,"2,903.27","2,910.61","2,878.53","2,885.72","2,885.72","3,548,420,000",No
6/10/2019,S&P 500,"2,885.83","2,904.77","2,885.51","2,886.73","2,886.73","3,209,210,000",No
6/7/2019,S&P 500,"2,852.87","2,884.97","2,852.87","2,873.34","2,873.34","3,220,250,000",No
6/6/2019,S&P 500,"2,828.51","2,852.10","2,822.45","2,843.49","2,843.49","3,396,410,000",No
6/5/2019,S&P 500,"2,818.09","2,827.28","2,800.92","2,826.15","2,826.15","3,548,830,000",No
6/4/2019,S&P 500,"2,762.64","2,804.49","2,762.64","2,803.27","2,803.27","3,810,430,000",No
6/3/2019,S&P 500,"2,751.53","2,763.07","2,728.81","2,744.45","2,744.45","3,966,700,000",No
5/31/2019,S&P 500,"2,766.15","2,768.98","2,750.52","2,752.06","2,752.06","3,981,020,000",No
5/30/2019,S&P 500,"2,786.94","2,799.00","2,776.74","2,788.86","2,788.86","3,273,790,000",No
5/29/2019,S&P 500,"2,790.25","2,792.03","2,766.06","2,783.02","2,783.02","3,700,050,000",No
5/28/2019,S&P 500,"2,830.03","2,840.51","2,801.58","2,802.39","2,802.39","4,121,410,000",No
5/24/2019,S&P 500,"2,832.41","2,841.36","2,820.19","2,826.06","2,826.06","2,887,390,000",No
5/23/2019,S&P 500,"2,836.70","2,836.70","2,805.49","2,822.24","2,822.24","3,891,980,000",No
5/22/2019,S&P 500,"2,856.06","2,865.47","2,851.11","2,856.27","2,856.27","3,192,510,000",No
5/21/2019,S&P 500,"2,854.02","2,868.88","2,854.02","2,864.36","2,864.36","3,218,700,000",No
5/20/2019,S&P 500,"2,841.94","2,853.86","2,831.29","2,840.23","2,840.23","3,288,870,000",No
5/17/2019,S&P 500,"2,858.60","2,885.48","2,854.23","2,859.53","2,859.53","3,257,950,000",No
5/16/2019,S&P 500,"2,855.80","2,892.15","2,855.80","2,876.32","2,876.32","3,338,060,000",No
5/15/2019,S&P 500,"2,820.38","2,858.68","2,815.08","2,850.96","2,850.96","3,125,950,000",No
5/14/2019,S&P 500,"2,820.12","2,852.54","2,820.12","2,834.41","2,834.41","3,322,720,000",No
5/13/2019,S&P 500,"2,840.19","2,840.19","2,801.43","2,811.87","2,811.87","3,894,030,000",No
5/10/2019,S&P 500,"2,863.10","2,891.31","2,825.39","2,881.40","2,881.40","3,529,600,000",No
5/9/2019,S&P 500,"2,859.84","2,875.97","2,836.40","2,870.72","2,870.72","3,638,820,000",No
5/8/2019,S&P 500,"2,879.61","2,897.96","2,873.28","2,879.42","2,879.42","3,485,790,000",No
5/7/2019,S&P 500,"2,913.03","2,913.03","2,862.60","2,884.05","2,884.05","3,767,100,000",No
5/6/2019,S&P 500,"2,908.89","2,937.32","2,898.21","2,932.47","2,932.47","3,181,520,000",No
5/3/2019,S&P 500,"2,929.21","2,947.85","2,929.21","2,945.64","2,945.64","3,338,120,000",No
5/2/2019,S&P 500,"2,922.16","2,931.68","2,900.50","2,917.52","2,917.52","3,778,890,000",No
5/1/2019,S&P 500,"2,952.33","2,954.13","2,923.36","2,923.73","2,923.73","3,645,850,000",No
4/30/2019,S&P 500,"2,937.14","2,948.22","2,924.11","2,945.83","2,945.83","3,919,330,000",No
4/29/2019,S&P 500,"2,940.58","2,949.52","2,939.35","2,943.03","2,943.03","3,118,780,000",No
4/26/2019,S&P 500,"2,925.81","2,939.88","2,917.56","2,939.88","2,939.88","3,248,500,000",No
4/25/2019,S&P 500,"2,928.99","2,933.10","2,912.84","2,926.17","2,926.17","3,425,280,000",No
4/24/2019,S&P 500,"2,934.00","2,936.83","2,926.05","2,927.25","2,927.25","3,448,960,000",No
4/23/2019,S&P 500,"2,909.99","2,936.31","2,908.53","2,933.68","2,933.68","3,635,030,000",No
4/22/2019,S&P 500,"2,898.78","2,909.51","2,896.35","2,907.97","2,907.97","2,997,950,000",No
4/18/2019,S&P 500,"2,904.81","2,908.40","2,891.90","2,905.03","2,905.03","3,506,850,000",No
4/17/2019,S&P 500,"2,916.04","2,918.00","2,895.45","2,900.45","2,900.45","3,602,300,000",No
4/16/2019,S&P 500,"2,912.26","2,916.06","2,900.71","2,907.06","2,907.06","3,402,210,000",No
4/15/2019,S&P 500,"2,908.32","2,909.60","2,896.48","2,905.58","2,905.58","3,088,330,000",No
4/12/2019,S&P 500,"2,900.86","2,910.54","2,898.37","2,907.41","2,907.41","3,688,490,000",No
4/11/2019,S&P 500,"2,891.92","2,893.42","2,881.99","2,888.32","2,888.32","2,938,540,000",No
4/10/2019,S&P 500,"2,881.37","2,889.71","2,879.13","2,888.21","2,888.21","3,062,380,000",No
4/9/2019,S&P 500,"2,886.58","2,886.88","2,873.33","2,878.20","2,878.20","3,007,980,000",No
4/8/2019,S&P 500,"2,888.46","2,895.95","2,880.78","2,895.77","2,895.77","3,054,030,000",No
4/5/2019,S&P 500,"2,884.16","2,893.24","2,882.99","2,892.74","2,892.74","3,146,820,000",No
4/4/2019,S&P 500,"2,873.99","2,881.28","2,867.14","2,879.39","2,879.39","3,015,180,000",No
4/3/2019,S&P 500,"2,876.09","2,885.25","2,865.17","2,873.40","2,873.40","3,550,240,000",No
4/2/2019,S&P 500,"2,868.24","2,872.90","2,858.75","2,867.24","2,867.24","3,246,900,000",No
4/1/2019,S&P 500,"2,848.63","2,869.40","2,848.63","2,867.19","2,867.19","3,500,760,000",No
3/29/2019,S&P 500,"2,828.27","2,836.03","2,819.23","2,834.40","2,834.40","3,740,700,000",No
3/28/2019,S&P 500,"2,809.40","2,819.71","2,798.77","2,815.44","2,815.44","3,158,170,000",No
3/27/2019,S&P 500,"2,819.72","2,825.56","2,787.72","2,805.37","2,805.37","3,372,930,000",No
3/26/2019,S&P 500,"2,812.66","2,829.87","2,803.99","2,818.46","2,818.46","3,266,050,000",No
3/25/2019,S&P 500,"2,796.01","2,809.79","2,785.02","2,798.36","2,798.36","3,376,580,000",No
